TF	target
MEF2D	TDRD3
MEF2B	TDRD3
MAFK	TDRD3
HOXB13	TDRD3
HOXD13	TDRD3
Hoxd9	TDRD3
HOXA13	TDRD3
CDX2	TDRD3
Phox2b	TDRD3
PHOX2A	TDRD3
PROP1	TDRD3
GATA2	TDRD3
Gata1	TDRD3
MEF2C	TDRD3
ZSCAN4	TDRD3
HOXA10	TDRD3
Sox2	TDRD3
Ascl2	TDRD3
POU3F3	TDRD3
Foxd3	TDRD3
Sox17	TDRD3
FOXC1	TDRD3
SOX15	TDRD3
NFAT5	TDRD3
SOX13	TDRD3
GATA5	TDRD3
GATA1	TDRD3
GATA6	TDRD3
Gata4	TDRD3
Arid5a	TDRD3
CTCF	TDRD3
YY1	TDRD3
CDX1	TDRD3
VSX2	TDRD3
LBX1	TDRD3
VSX1	TDRD3
VAX2	TDRD3
VAX1	TDRD3
PDX1	TDRD3
EVX1	TDRD3
EMX2	TDRD3
MEOX1	TDRD3
LHX2	TDRD3
EVX2	TDRD3
NOTO	TDRD3
Dlx1	TDRD3
IRF1	TDRD3
DMRT3	TDRD3
ZNF384	TDRD3
mix-a	TDRD3
ETV2	TDRD3
VDR	TDRD3
SPIB	TDRD3
POU6F2	TDRD3
ZNF24	BORA
Esrra	MZT1
Pou2f3	BORA
RUNX1	MZT1
FOXF2	MZT1
GSX2	BORA
MEOX1	BORA
HOXA2	BORA
GSX1	BORA
NOTO	BORA
POU1F1	BORA
IRF1	BORA
NKX6-1	BORA
NKX6-2	BORA
POU3F2	BORA
POU3F1	BORA
POU3F1	MZT1
PRDM1	BORA
CDX2	MZT1
FOXP2	MZT1
POU5F1	BORA
ZNF384	BORA
MAF	MZT1
Pou5f1	BORA
HOXA10	MZT1
SRY	MZT1
FOXD2	MZT1
POU2F2	BORA
HSF1	BORA
Nr2e1	MZT1
POU2F1	MZT1
Foxj2	MZT1
FOXG1	MZT1
RARA(var	BORA
Sox6	BORA
Sox3	BORA
SOX15	BORA
SPIC	BORA
SPI1	BORA
MEIS2	BORA
MEIS3	BORA
Rarg(var	MZT1
DUXA	BORA
Foxj3	BORA
STAT1	BORA
POU6F2	BORA
IRF7	BORA
MEIS1	BORA
Foxq1	MZT1
CDX1	MZT1
Nr2e3	BORA
DUX4	MZT1
DUX4	BORA
SPI1	MZT1
FOXC2	PIBF1
RUNX1	DIS3
E2F6	DIS3
FOXF2	PIBF1
MEF2A	PIBF1
RORA(var	PIBF1
Hand1	PIBF1
IRF1	PIBF1
Arid3a	PIBF1
Phox2b	PIBF1
PHOX2A	PIBF1
PROP1	PIBF1
DUX4	PIBF1
MEF2C	PIBF1
ZNF384	PIBF1
Foxd3	PIBF1
Smad4	PIBF1
GATA1	DIS3
DUXA	PIBF1
Foxj3	PIBF1
E2F7	DIS3
STAT1	PIBF1
FOSL1	COMMD6
FOS	COMMD6
JUND	COMMD6
STAT3	UCHL3
BCL6B	COMMD6
RARA	COMMD6
HOXD11	UCHL3
ZNF384	COMMD6
Nfe2l2	COMMD6
HOXC12	UCHL3
HOXC11	UCHL3
HOXC13	UCHL3
Hoxa11	UCHL3
BACH2	COMMD6
BATF	COMMD6
Rarb(var	COMMD6
ZNF410	COMMD6
ZNF24	MYCBP2
CUX1	MYCBP2
CUX2	MYCBP2
ONECUT3	MYCBP2
ONECUT2	MYCBP2
ONECUT1	MYCBP2
PBX1	MYCBP2
GSX2	MYCBP2
HNF1A	MYCBP2
NKX6-1	MYCBP2
NKX6-2	MYCBP2
Arid3a	MYCBP2
FOXP2	MYCBP2
FOXK2	MYCBP2
FOXD2	MYCBP2
Hoxa11	MYCBP2
Foxo1	MYCBP2
Foxq1	MYCBP2
Dux	MYCBP2
Foxj2	MYCBP2
FOXG1	MYCBP2
FOXO3	MYCBP2
POU6F2	MYCBP2
FOXH1	MYCBP2
ZNF282	MYCBP2
HOXC13	MYCBP2
EVX1	MYCBP2
HOXB2	MYCBP2
HOXB3	MYCBP2
HOXA2	MYCBP2
EMX1	MYCBP2
EVX2	MYCBP2
NOTO	MYCBP2
INSM1	MYCBP2
Spz1	MYCBP2
Rfx1	MYCBP2
GCM2	MYCBP2
Nkx3-1	MYCBP2
NKX3-2	MYCBP2
ZSCAN4	MYCBP2
Sox17	MYCBP2
Sox3	MYCBP2
MTF1	MYCBP2
SOX13	MYCBP2
GCM1	MYCBP2
Six3	SLAIN1
Dlx3	SLAIN1
VSX2	SLAIN1
Lhx8	SLAIN1
DLX6	SLAIN1
LBX1	SLAIN1
VSX1	SLAIN1
VAX2	SLAIN1
PAX4	SLAIN1
VAX1	SLAIN1
Dlx4	SLAIN1
EN1	SLAIN1
PDX1	SLAIN1
Hoxb5	SLAIN1
Hoxd3	SLAIN1
ESX1	SLAIN1
EMX2	SLAIN1
GSX2	SLAIN1
MEOX1	SLAIN1
GBX1	SLAIN1
ALX3	SLAIN1
LHX6	SLAIN1
LHX2	SLAIN1
HOXB2	SLAIN1
HOXA2	SLAIN1
GSX1	SLAIN1
EMX1	SLAIN1
NOTO	SLAIN1
MEF2A	SLAIN1
BARHL2	SLAIN1
Nobox	SLAIN1
POU4F1	SLAIN1
POU4F2	SLAIN1
POU4F3	SLAIN1
Stat6	SLAIN1
HLTF	SLAIN1
Lhx3	SLAIN1
LIN54	SLAIN1
PAX3	SLAIN1
PAX7	SLAIN1
HMBOX1	SLAIN1
POU6F2	SLAIN1
TCF7L1	SLAIN1
PHOX2A	SLAIN1
CEBPA	RBM26-AS1
Arid3a	RBM26-AS1
CEBPD	RBM26-AS1
CEBPE	RBM26-AS1
CEBPB	RBM26-AS1
BARHL2	RBM26-AS1
POU5F1	RBM26-AS1
POU4F1	RBM26-AS1
Sox17	RBM26-AS1
FOXB1	RBM26-AS1
FOXC1	RBM26-AS1
LIN54	RBM26-AS1
Arid5a	RBM26-AS1
IRF7	RBM26-AS1
SIX1	RBM26
SIX2	RBM26
Hoxc9	RBM26
POU5F1B	MIR17HG
POU3F4	MIR17HG
Pou2f3	MIR17HG
Arid3b	MIR17HG
ONECUT3	MIR17HG
ONECUT2	MIR17HG
ONECUT1	MIR17HG
MYB	MIR17HG
RAX2	MIR17HG
LHX9	MIR17HG
Shox2	MIR17HG
Prrx2	MIR17HG
ISX	MIR17HG
SHOX	MIR17HG
UNCX	MIR17HG
LMX1B	MIR17HG
PRRX1	MIR17HG
Alx4	MIR17HG
Alx1	MIR17HG
HOXB13	MIR17HG
HOXD13	MIR17HG
HOXA13	MIR17HG
IRF1	MIR17HG
POU3F2	MIR17HG
PRDM1	MIR17HG
GATA2	MIR17HG
Gata1	MIR17HG
TBP	MIR17HG
SOX4	MIR17HG
Pou5f1	MIR17HG
POU2F1	MIR17HG
HLTF	MIR17HG
FOXB1	MIR17HG
SOX10	MIR17HG
GATA6	MIR17HG
Sox11	MIR17HG
SOX21	MIR17HG
Sox1	MIR17HG
PKNOX2	MIR17HG
Hes2	MIR17HG
Rhox11	MIR17HG
MYF6	MIR17HG
TCF7L2	MIR17HG
Nkx2-5	MIR17HG
GLIS2	TGDS
GLIS3	TGDS
ASCL1	TGDS
ID4	TGDS
TCF3	TGDS
Ascl2	TGDS
NHLH1	TGDS
TCF4	TGDS
Myod1	TGDS
BACH2	TGDS
TBX5	TGDS
Bach1	TGDS
VDR	TGDS
SNAI2	TGDS
NR2C2	TGDS
Esrra	GPR180
VSX2	GPR180
NKX6-1	GPR180
LMX1A	GPR180
VSX1	GPR180
VAX2	GPR180
Lhx4	GPR180
NKX6-2	GPR180
VAX1	GPR180
LMX1B	GPR180
FOSL1	GPR180
JUND	GPR180
FOS	GPR180
FOSB	GPR180
FOSL2	GPR180
PPARA	GPR180
RXRB	GPR180
Rxra	GPR180
RXRG	GPR180
Nr2f6	GPR180
SIX1	GPR180
KLF9	GPR180
GSX2	GPR180
GSX1	GPR180
Dlx1	GPR180
HNF1A	GPR180
Arid3a	GPR180
Gfi1	GPR180
SIX2	GPR180
POU4F2	GPR180
ZSCAN4	GPR180
NKX2-8	GPR180
Stat6	GPR180
Pou5f1	GPR180
mix-a	GPR180
MZF1	GPR180
NKX2-3	GPR180
RXRA	GPR180
SMAD2	GPR180
GRHL1	GPR180
Foxj2	GPR180
RARA	GPR180
HNF1B	GPR180
Hoxd9	GPR180
LIN54	GPR180
Gfi1b	GPR180
Pparg	GPR180
NR2C2	GPR180
Hnf4a	GPR180
DUXA	GPR180
ZNF410	GPR180
Foxj3	GPR180
IRF7	GPR180
TFCP2	GPR180
CDX1	GPR180
DUX4	GPR180
GRHL2	GPR180
NR1H2	GPR180
Bcl6	GPR180
ZBTB18	DNAJC3-DT
Esrra	DNAJC3-DT
Dlx3	DNAJC3-DT
MSX2	DNAJC3-DT
DLX6	DNAJC3-DT
Dlx4	DNAJC3-DT
Msx3	DNAJC3-DT
Hoxb5	DNAJC3
Hoxd3	DNAJC3
Pou2f3	DNAJC3-DT
IRF3	DNAJC3
Hoxd8	DNAJC3
Arid3b	DNAJC3
Stat4	DNAJC3
POU6F1	DNAJC3
MEF2A	DNAJC3-DT
MEF2D	DNAJC3-DT
MEF2B	DNAJC3-DT
HNF1A	DNAJC3
IRF1	DNAJC3-DT
IRF1	DNAJC3
NFYB	DNAJC3
Arid3a	DNAJC3
Gfi1	DNAJC3-DT
Phox2b	DNAJC3-DT
PHOX2A	DNAJC3-DT
PROP1	DNAJC3-DT
DUX4	DNAJC3-DT
Nobox	DNAJC3-DT
POU4F1	DNAJC3
MEF2C	DNAJC3-DT
POU4F2	DNAJC3
POU4F3	DNAJC3
ESRRB	DNAJC3-DT
ZSCAN4	DNAJC3-DT
ZNF384	DNAJC3
Pou5f1	DNAJC3-DT
HOXA10	DNAJC3
POU2F2	DNAJC3-DT
BHLHE22	DNAJC3
NEUROD2	DNAJC3
Atoh1	DNAJC3
HOXD13	DNAJC3
HNF1B	DNAJC3-DT
HNF1B	DNAJC3
Nr5a2	DNAJC3-DT
Gfi1b	DNAJC3-DT
LEF1	DNAJC3
Rarb	DNAJC3-DT
GATA1	DNAJC3
DUXA	DNAJC3-DT
PAX7	DNAJC3
IRF2	DNAJC3
SPIB	DNAJC3
TCF7L1	DNAJC3
Tcf7	DNAJC3
Foxq1	DNAJC3
TCF7L2	DNAJC3
HESX1	DNAJC3-DT
Bhlha15	DNAJC3
SPI1	DNAJC3-DT
Znf423	DNAJC3
FOXC2	MBNL2
MEF2A	MBNL2
HOXB13	MBNL2
HOXD13	MBNL2
HOXA13	MBNL2
IRF1	MBNL2
Pax6	MBNL2
IRF9	MBNL2
SIX2	MBNL2
POU4F1	MBNL2
TBP	MBNL2
MEF2C	MBNL2
POU4F2	MBNL2
POU4F3	MBNL2
ZSCAN4	MBNL2
FOXB1	MBNL2
FOXC1	MBNL2
Foxj3	MBNL2
STAT1	MBNL2
IRF7	MBNL2
Mecom	MBNL2
Tcf7	MBNL2
DUX4	MBNL2
ZBTB18	RAP2A
FOXC2	RAP2A
TBX20	RAP2A
REST	RAP2A
Tcf12	RAP2A
Myog	RAP2A
NFIC	RAP2A
Hand1	RAP2A
ASCL1	RAP2A
Arid3a	RAP2A
HSF4	RAP2A
HSF1	RAP2A
CDX2	RAP2A
Myod1	RAP2A
MSC	RAP2A
Ascl2	RAP2A
Stat5a	RAP2A
Nr2f6(var	RAP2A
Stat6	RAP2A
PKNOX1	RAP2A
PKNOX2	RAP2A
TGIF2	RAP2A
TGIF1	RAP2A
Tcf21	RAP2A
FOXD2	RAP2A
Dux	RAP2A
Foxj2	RAP2A
FOXG1	RAP2A
RARA	RAP2A
Foxd3	RAP2A
Lhx3	RAP2A
FOXC1	RAP2A
JUN	RAP2A
IRF5	RAP2A
NFAT5	RAP2A
MGA	RAP2A
TBX4	RAP2A
TBX1	RAP2A
TBX15	RAP2A
MEIS2	RAP2A
MEIS3	RAP2A
Dmbx1	RAP2A
ZNF263	RAP2A
Zfx	RAP2A
GATA1	RAP2A
SCRT2	RAP2A
Twist2	RAP2A
NFYA	RAP2A
Foxq1	RAP2A
PROP1	RAP2A
EWSR1-FLI1	RAP2A
DUX4	RAP2A
RELB	RAP2A
TAL1	RAP2A
Hmx2	RAP2A
Six3	RAP2A
Crx	RAP2A
Stat4	RAP2A
ONECUT3	RAP2A
ONECUT2	RAP2A
NEUROG2	RAP2A
OLIG1	RAP2A
ZNF384	RAP2A
Pou5f1	RAP2A
POU2F2	RAP2A
Foxo1	RAP2A
STAT1	RAP2A
BHLHE23	RAP2A
FOXB1	RAP2A
LIN54	RAP2A
POU6F2	RAP2A
IRF7	RAP2A
Mecom	RAP2A
HOXC13	RAP2A
FOXC2	UBAC2-AS1
KLF4	UBAC2-AS1
Klf1	UBAC2-AS1
MAFF	UBAC2-AS1
KLF9	UBAC2-AS1
HNF1A	UBAC2-AS1
MAFK	UBAC2-AS1
Gfi1	UBAC2
Hoxc9	UBAC2-AS1
ZSCAN4	UBAC2-AS1
SMAD2	UBAC2-AS1
Lhx3	UBAC2-AS1
FOXC1	UBAC2-AS1
MEIS2	UBAC2-AS1
MEIS3	UBAC2-AS1
Mecom	UBAC2-AS1
Hoxa9	UBAC2-AS1
TBX20	MIR623
TBX21	MIR623
HOXB13	MIR623
HOXD13	MIR623
Hoxd9	MIR623
HOXA13	MIR623
TCF3	MIR623
FIGLA	MIR623
MEF2C	MIR623
HOXA10	MIR623
RARA	MIR623
Bach1	MIR623
EOMES	MIR623
TCF7L1	MIR623
CDX1	MIR623
TAL1	MIR623
TFAP4	MIR623
RUNX1	CLYBL
TBX19	CLYBL
T	CLYBL
RUNX2	CLYBL
Bcl6	CLYBL
Pitx1	GGACT
RHOXF1	GGACT
KLF9	GGACT
NFIC	GGACT
NFIX	GGACT
BCL6B	GGACT
HIC2	GGACT
IRF1	GGACT
IRF9	GGACT
NEUROG2	GGACT
BHLHE22	GGACT
Atoh1	GGACT
Twist2	GGACT
NFIA	GGACT
MEF2C	GGACT
ZNF384	GGACT
ESR2	GGACT
SP3	GGACT
Rarg	GGACT
MZF1	GGACT
BHLHE23	GGACT
LIN54	GGACT
SPIC	GGACT
SPI1	GGACT
TBX5	GGACT
Rarg(var	GGACT
ZNF263	GGACT
FOS	GGACT
STAT1	GGACT
SPIB	GGACT
POU6F2	GGACT
Nr1h3	GGACT
Bhlha15	GGACT
SIX1	TMTC4
MEF2A	TMTC4
MEF2D	TMTC4
MEF2B	TMTC4
THAP1	TMTC4
Arid3a	TMTC4
ZNF354C	TMTC4
SIX2	TMTC4
Srebf1(var	TMTC4
SREBF2(var	TMTC4
Phox2b	TMTC4
PHOX2A	TMTC4
SP8	TMTC4
KLF14	TMTC4
GATA2	TMTC4
Gata1	TMTC4
TBP	TMTC4
MEF2C	TMTC4
GATA3	TMTC4
GATA5	TMTC4
CENPB	TMTC4
ZNF384	TMTC4
PLAG1	TMTC4
Zfx	TMTC4
Gfi1b	TMTC4
IRF5	TMTC4
YY2	TMTC4
GATA6	TMTC4
Gata4	TMTC4
USF1	TMTC4
Mecom	TMTC4
YY1	TMTC4
FOXC2	TPP2
SP2	TPP2
Pitx1	TPP2
RHOXF1	TPP2
Crx	TPP2
IRF1	TPP2
CTCFL	TPP2
Arid3a	TPP2
PRDM1	TPP2
ZNF354C	TPP2
Hmx1	TPP2
Hmx3	TPP2
Hmx2	TPP2
SP8	TPP2
KLF14	TPP2
FOXP2	TPP2
ZNF384	TPP2
Foxd3	TPP2
SP1	TPP2
SP3	TPP2
KLF16	TPP2
MZF1	TPP2
Ddit3	TPP2
Sox3	TPP2
SOX15	TPP2
SP4	TPP2
TBX5	TPP2
ZNF263	TPP2
GATA1	TPP2
Foxj3	TPP2
VDR	TPP2
STAT1	TPP2
GRHL2	TPP2
Esrra	TPP2
Hoxb5	TPP2
Hoxd3	TPP2
RXRB	TPP2
Rxra	TPP2
RXRG	TPP2
Nr2f6	TPP2
Arid3b	TPP2
SIX1	TPP2
MEF2A	TPP2
MEF2D	TPP2
MEF2B	TPP2
HNF1A	TPP2
POU1F1	TPP2
NKX6-1	TPP2
LMX1A	TPP2
VAX2	TPP2
Dlx2	TPP2
Lhx4	TPP2
NKX6-2	TPP2
VAX1	TPP2
PDX1	TPP2
LMX1B	TPP2
POU3F2	TPP2
POU3F1	TPP2
ALX3	TPP2
MEOX2	TPP2
HOXB2	TPP2
HOXB3	TPP2
EMX1	TPP2
MNX1	TPP2
NFIC	TPP2
NEUROG2	TPP2
Atoh1	TPP2
MYF6	TPP2
Phox2b	TPP2
PHOX2A	TPP2
PROP1	TPP2
DUX4	TPP2
POU4F1	TPP2
TBP	TPP2
PKNOX1	TPP2
PKNOX2	TPP2
TGIF2	TPP2
TGIF1	TPP2
Pou5f1	TPP2
mix-a	TPP2
Tcf21	TPP2
NEUROD1	TPP2
POU2F1	TPP2
POU3F3	TPP2
HNF1B	TPP2
Hoxd9	TPP2
IRF5	TPP2
Hnf4a	TPP2
DUXA	TPP2
TWIST1	TPP2
Arid5a	TPP2
Tcf7	TPP2
TAL1	TPP2
Sox5	TEX30
POU5F1B	TEX30
POU3F4	TEX30
Hoxb5	TEX30
Hoxd3	TEX30
Pou2f3	TEX30
Hoxd8	TEX30
Arid3b	TEX30
PBX1	TEX30
RAX2	TEX30
NKX6-1	TEX30
LMX1A	TEX30
Shox2	TEX30
Lhx4	TEX30
NKX6-2	TEX30
ISX	TEX30
SHOX	TEX30
UNCX	TEX30
LMX1B	TEX30
PRRX1	TEX30
GSX2	TEX30
ALX3	TEX30
GSX1	TEX30
MIXL1	TEX30
NOTO	TEX30
MNX1	TEX30
HNF1A	TEX30
POU1F1	TEX30
Alx4	TEX30
Alx1	TEX30
Arx	TEX30
Hmx3	TEX30
IRF1	TEX30
Ar	TEX30
NR3C1	TEX30
NR3C2	TEX30
POU3F2	TEX30
POU3F1	TEX30
Arid3a	TEX30
Phox2b	TEX30
PHOX2A	TEX30
PROP1	TEX30
DUX4	TEX30
ZNF384	TEX30
Pou5f1	TEX30
mix-a	TEX30
SRY	TEX30
POU2F2	TEX30
RXRA	TEX30
POU2F1	TEX30
HLTF	TEX30
POU3F3	TEX30
HNF1B	TEX30
Foxd3	TEX30
Lhx3	TEX30
BATF	TEX30
RBPJ	TEX30
LIN54	TEX30
ZNF263	TEX30
HOXA13	TEX30
SPI1	TEX30
TP63	ERCC5
TP53	ERCC5
Hoxb5	ERCC5
Hoxd3	ERCC5
USF2	ERCC5
REST	ERCC5
MITF	ERCC5
Srebf1(var	ERCC5
TFEC	ERCC5
SREBF2(var	ERCC5
TFEB	ERCC5
TFE3	ERCC5
T	ERCC5
JUND(var	ERCC5
JUN	ERCC5
USF1	ERCC5
Esrra	EFNB2
POU5F1B	EFNB2
POU3F4	EFNB2
Pou2f3	EFNB2
RXRB	EFNB2
Rxra	EFNB2
RXRG	EFNB2
Arid3b	EFNB2
Stat4	EFNB2
ONECUT3	EFNB2
ONECUT2	EFNB2
Tcf12	EFNB2
Myog	EFNB2
HNF4G	EFNB2
POU1F1	EFNB2
Hoxd3	EFNB2
POU3F2	EFNB2
POU3F1	EFNB2
Myod1	EFNB2
Hmx1	EFNB2
Hmx3	EFNB2
Hmx2	EFNB2
Stat5a	EFNB2
POU5F1	EFNB2
TBP	EFNB2
Stat6	EFNB2
PKNOX1	EFNB2
PKNOX2	EFNB2
TGIF2	EFNB2
TGIF1	EFNB2
Pou5f1	EFNB2
POU2F2	EFNB2
MZF1	EFNB2
NEUROD1	EFNB2
HINFP	EFNB2
POU2F1	EFNB2
BARX1	EFNB2
POU3F3	EFNB2
Nr5a2	EFNB2
Gfi1b	EFNB2
Hnf4a	EFNB2
MEIS2	EFNB2
MEIS3	EFNB2
HOXA5	EFNB2
VDR	EFNB2
Mecom	EFNB2
FOXH1	EFNB2
CDX1	EFNB2
HOXA13	EFNB2
Nkx2-5	EFNB2
FOXC2	IRS2
MEF2A	IRS2
MEF2D	IRS2
MEF2B	IRS2
FOSL1	IRS2
Sox5	IRS2
POU5F1B	IRS2
POU3F4	IRS2
Pou2f3	IRS2
ESR1	IRS2
Hoxd8	IRS2
Klf1	IRS2
IRF1	IRS2
POU3F1	IRS2
Arid3a	IRS2
SOX9	IRS2
PAX1	IRS2
PAX9	IRS2
Nr2f6(var	IRS2
POU5F1	IRS2
MEF2C	IRS2
ESR2	IRS2
Nfe2l2	IRS2
Rarg	IRS2
MAF	IRS2
Pou5f1	IRS2
SRY	IRS2
POU2F2	IRS2
POU2F1	IRS2
RARA	IRS2
PAX3	IRS2
PAX7	IRS2
Rarb	IRS2
Foxj3	IRS2
Foxq1	IRS2
MAFG	IRS2
IRF1	ING1
ZNF384	ING1
Ddit3	ING1
GRHL2	ING1
SP2	CARS2
VSX2	ING1
NKX6-1	ING1
LMX1A	ING1
VSX1	ING1
VAX2	ING1
Lhx4	ING1
NKX6-2	ING1
VAX1	ING1
LMX1B	ING1
POU5F1B	ING1
POU3F4	ING1
Pou2f3	ING1
Arid3b	ING1
GSX2	ING1
ALX3	ING1
MNX1	ING1
MEF2A	ING1
MEF2D	ING1
MEF2B	ING1
EHF	ING1
POU1F1	ING1
HOXB13	ING1
HOXD11	ING1
HOXD13	ING1
HOXC10	ING1
HOXA13	ING1
IRF9	ING1
POU3F2	ING1
POU3F1	ING1
Arid3a	ING1
PRDM1	ING1
SREBF2	ING1
Gfi1	ING1
ZNF354C	CARS2
ZNF143	ING1
NFIA	ING1
NFATC1	ING1
NFATC3	ING1
NFAT5	ING1
CDX2	ING1
NFATC2	ING1
POU4F1	ING1
POU4F2	ING1
POU4F3	ING1
SP1	CARS2
mix-a	ING1
HOXA10	ING1
HOXC12	ING1
HOXD12	ING1
HOXC11	ING1
HOXC13	ING1
MZF1	CARS2
Hoxa11	ING1
POU2F1	ING1
POU3F3	ING1
KLF5	CARS2
Hoxd9	ING1
Gfi1b	ING1
Rarg(var	CARS2
Hes1	CARS2
VDR	CARS2
IRF7	ING1
TCF7L1	ING1
CDX1	ING1
IRF4	CARS2
ZBTB18	CARS2
TWIST1	CARS2
RXRB	CARS2
RXRG	CARS2
Hoxd8	CARS2
Arid3b	CARS2
Klf12	CARS2
MEF2A	CARS2
MEF2D	CARS2
MEF2B	CARS2
NFKB1	CARS2
HNF1A	CARS2
POU1F1	CARS2
ASCL1	CARS2
ZEB1	CARS2
ID4	CARS2
TCF3	CARS2
FIGLA	CARS2
TCF4	CARS2
MSC	CARS2
Ascl2	CARS2
POU3F2	CARS2
CTCFL	CARS2
NEUROG2	CARS2
Atoh1	CARS2
Phox2b	CARS2
PHOX2A	CARS2
Nr2f6(var	CARS2
POU4F1	CARS2
POU4F2	CARS2
POU4F3	CARS2
SREBF1	CARS2
SOX4	CARS2
Rarg	CARS2
PKNOX1	CARS2
TGIF2	CARS2
NEUROD1	CARS2
NRL	CARS2
TFAP2C(var	CARS2
TFAP2B(var	CARS2
TFAP2A(var	CARS2
HNF1B	CARS2
Lhx3	CARS2
RBPJ	CARS2
LIN54	CARS2
PAX3	CARS2
PAX7	CARS2
TBX5	CARS2
TBX4	CARS2
TBX1	CARS2
TBX15	CARS2
MTF1	CARS2
Rarb	CARS2
Sox11	CARS2
CTCF	CARS2
SNAI2	CARS2
Hes2	CARS2
Rhox11	CARS2
Mafb	CARS2
EWSR1-FLI1	CARS2
Nr2e3	CARS2
ZIC1	CARS2
Nr2f6(var	ANKRD10
EBF1	ANKRD10
POU4F1	ANKRD10
PLAG1	ANKRD10
POU4F3	ANKRD10
Nkx2-5(var	ANKRD10
RREB1	ANKRD10
Rarg	TUBGCP3
RARA	TUBGCP3
POU3F1	LOC102724474
POU4F1	LOC102724474
POU2F2	LOC102724474
POU3F3	LOC102724474
FOXB1	LOC102724474
POU3F4	LOC102724474
TBX20	PCID2
TBX2	PCID2
TBX21	PCID2
ESR1	PCID2
REST	PCID2
MYB	PCID2
TBR1	PCID2
PBX3	PCID2
JUND(var	PCID2
RARA(var	PCID2
Rarb(var	PCID2
RARA	PCID2
JUN	PCID2
MGA	PCID2
MEIS2	PCID2
MEIS3	PCID2
PPARG	PCID2
EOMES	PCID2
PBX2	PCID2
ZBTB18	MIR8075
TBX21	MIR8075
SIX1	MIR8075
ASCL1	MIR8075
ZEB1	MIR8075
IRF1	MIR8075
ID4	MIR8075
TCF3	MIR8075
FIGLA	MIR8075
TCF4	MIR8075
SREBF2	MIR8075
SIX2	MIR8075
Myod1	MIR8075
PKNOX1	MIR8075
PKNOX2	MIR8075
TGIF1	MIR8075
TBR1	MIR8075
Sox2	MIR8075
SMAD2	MIR8075
Dux	MIR8075
Sox6	MIR8075
Sox3	MIR8075
PAX3	MIR8075
PAX7	MIR8075
TBX5	MIR8075
MGA	MIR8075
TBX4	MIR8075
TBX1	MIR8075
TBX15	MIR8075
SOX10	MIR8075
STAT1	MIR8075
SNAI2	MIR8075
NFYA	MIR8075
Hand1	LAMP1
ZNF354C	LAMP1
Foxd3	LAMP1
IRF2	LAMP1
IRF7	LAMP1
FOXH1	LAMP1
Foxq1	LAMP1
TP63	UPF3A
USF2	UPF3A
Arntl	UPF3A
ZEB1	UPF3A
BHLHE41	UPF3A
Srebf1(var	UPF3A
TFEC	UPF3A
SREBF2(var	UPF3A
BHLHE40	UPF3A
HEY1	UPF3A
MITF	UPF3A
Arnt	UPF3A
ID4	UPF3A
MZF1	UPF3A
SMAD2	UPF3A
Creb3l2	UPF3A
ZBTB33	UPF3A
Id2	UPF3A
Mlxip	UPF3A
USF1	UPF3A
Hes2	UPF3A
Esrra	UPF3A
Tcfl5	UPF3A
ESRRB	UPF3A
NR2F2	UPF3A
RARA(var	UPF3A
Rarb(var	UPF3A
Esrrg	UPF3A
NR4A1	UPF3A
Nr5a2	UPF3A
RORA	UPF3A
NR4A2	UPF3A
TBX21	UPF3A
MYBL1	UPF3A
GLIS2	UPF3A
THAP1	UPF3A
ISL2	UPF3A
ZSCAN4	UPF3A
TBX2	UPF3A
TBR1	UPF3A
SCRT1	UPF3A
Pparg	UPF3A
SCRT2	UPF3A
EOMES	UPF3A
Esrra	CHAMP1
RORB	CHAMP1
SP2	CHAMP1
STAT3	CHAMP1
CLOCK	CHAMP1
Twist2	CHAMP1
T	CHAMP1
NR1H4	CHAMP1
ESRRB	CHAMP1
NR2F2	CHAMP1
SP1	CHAMP1
MZF1	CHAMP1
Esrrg	CHAMP1
NR4A1	CHAMP1
RELA	CHAMP1
RORA	CHAMP1
Six3	RPPH1
FOXC2	RPPH1
MEF2A	RPPH1
MEF2D	RPPH1
MEF2B	RPPH1
Esrra	RPPH1
CEBPA	PARP2
Sox5	RPPH1
SP2	PARP2
Pitx1	PARP2
OTX1	PARP2
Crx	PARP2
STAT3	RPPH1
STAT1	RPPH1
STAT3	PARP2
Stat4	RPPH1
Tcf12	RPPH1
Myog	RPPH1
FOXA1	RPPH1
FOXA1	PARP2
GSC2	PARP2
GSC	PARP2
RORA(var	RPPH1
HNF1A	RPPH1
Arid3a	RPPH1
ZNF354C	RPPH1
SP8	PARP2
SOX8	RPPH1
OLIG2	PARP2
OLIG1	PARP2
BHLHE22	PARP2
NEUROD2	PARP2
Atoh1	PARP2
Twist2	PARP2
Neurog1	PARP2
OLIG3	PARP2
NR1H4	RPPH1
EBF1	RPPH1
FOXP2	RPPH1
POU5F1	PARP2
MEF2C	RPPH1
Stat6	RPPH1
SP3	PARP2
KLF16	PARP2
SRY	RPPH1
Sox2	RPPH1
RORB	RPPH1
Foxa2	RPPH1
BHLHE23	PARP2
KLF5	PARP2
RELA	RPPH1
RORC	RPPH1
RORA	RPPH1
FOXB1	PARP2
FOXB1	RPPH1
FOXC1	RPPH1
LIN54	RPPH1
SOX10	RPPH1
Dmbx1	PARP2
PITX3	PARP2
Foxj3	RPPH1
Arid5a	RPPH1
NHLH1	RPPH1
TFAP4	RPPH1
NR2C2	PARP2
